Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed
252563,2017,7,0,0,0,0,0
164211,2017,5,0,0,0,0,0
252563,2017,8,0,0,0,0,0
164500,2017,5,0,0,0,0,0
164512,2017,5,0,0,0,0,0
164794,2017,5,0,0,0,0,0
252563,2017,9,0,0,0,0,0
164973,2017,5,0,0,0,0,0
165019,2017,5,0,0,0,0,0
165022,2017,5,0,0,0,0,0
165056,2017,5,0,0,0,0,0
165138,2017,5,0,0,0,0,0
252563,2017,10,0,0,0,0,0
165265,2017,5,0,0,0,0,0
165550,2017,5,0,0,0,0,0
165554,2017,5,0,0,0,0,0
165827,2017,5,0,0,0,0,0
165900,2017,5,0,0,0,0,0
166011,2017,5,0,0,0,0,0
166110,2017,5,0,0,0,0,0
166333,2017,5,0,0,0,0,0
252563,2017,11,0,0,0,0,0
349001,2018,7,0,0,0,630,113
166825,2017,5,0,0,0,0,0
166829,2017,5,0,0,0,0,0
166865,2017,5,0,0,0,0,0
166938,2017,5,0,0,0,0,0
166955,2017,5,0,0,0,0,0
167016,2017,5,0,0,0,0,0
167062,2017,5,0,0,0,0,0
167177,2017,5,0,0,0,0,0
167219,2017,5,0,0,0,0,0
167335,2017,5,0,0,0,0,0
167363,2017,5,0,0,0,0,0
167465,2017,5,0,0,0,0,0
167491,2017,5,0,0,0,0,0
252563,2017,12,0,0,0,0,0
167670,2017,5,0,0,0,0,0
167879,2017,5,0,0,0,0,0
168026,2017,5,0,0,0,0,0
168123,2017,5,0,0,0,0,0
168302,2017,5,0,0,0,0,0
168316,2017,5,0,0,0,0,0
168385,2017,5,0,0,0,0,0
168418,2017,5,0,0,0,0,0
168641,2017,5,0,0,0,0,0
168727,2017,5,0,0,0,0,0
169131,2017,5,0,0,0,0,0
169137,2017,5,0,0,0,0,0
169253,2017,5,0,0,0,0,0
169270,2017,5,0,0,0,0,0
169302,2017,5,0,0,0,0,0
169418,2017,5,0,0,0,0,0
169603,2017,5,0,0,0,0,0
252563,2018,1,0,0,0,0,0
169857,2017,5,0,0,0,0,0
169865,2017,5,0,0,0,0,0
169950,2017,5,0,0,0,0,0
170027,2017,5,0,0,0,0,0
170091,2017,5,0,0,0,0,0
170152,2017,5,0,0,0,0,0
170211,2017,5,0,0,0,0,0
252563,2018,2,0,0,0,0,0
170321,2017,5,0,0,0,0,0
170531,2017,5,0,0,0,0,0
170534,2017,5,0,0,0,0,0
170544,2017,5,0,0,0,0,0
170566,2017,5,0,0,0,0,0
170585,2017,5,0,0,0,0,0
170656,2017,5,0,0,0,0,0
170710,2017,5,0,0,0,0,0
170799,2017,5,0,0,0,0,0
252563,2018,3,0,0,0,0,0
170903,2017,5,0,0,0,0,0
170965,2017,5,0,0,0,0,0
170982,2017,5,0,0,0,0,0
171027,2017,5,0,0,0,0,0
171042,2017,5,0,0,0,0,0
171137,2017,5,0,0,0,0,0
252563,2018,4,0,0,0,0,0
171638,2017,5,0,0,0,0,0
252563,2018,5,0,0,0,0,0
171883,2017,5,0,0,0,0,0
252563,2018,6,0,0,0,0,0
171937,2017,5,0,0,0,0,0
172162,2017,5,0,0,0,0,0
172233,2017,5,0,0,0,0,0
252563,2018,7,0,0,0,0,0
172284,2017,5,0,0,0,0,0
172348,2017,5,0,0,0,0,0
172491,2017,5,0,0,0,0,0
172532,2017,5,0,0,0,0,0
172724,2017,5,0,0,0,0,0
172731,2017,5,0,0,0,0,0
172983,2017,5,0,0,0,0,0
172987,2017,5,0,0,0,0,0
173178,2017,5,0,0,0,0,0
173212,2017,5,0,0,0,0,0
173227,2017,5,0,0,0,0,0
173235,2017,5,0,0,0,0,0
173252,2017,5,0,0,0,0,0
173446,2017,5,0,0,0,0,0
173531,2017,5,0,0,0,0,0
252563,2018,8,0,0,0,0,0
173798,2017,5,0,0,0,0,0
173834,2017,5,0,0,0,0,0
173884,2017,5,0,0,0,0,0
174666,2017,5,0,0,0,0,0
174669,2017,5,0,0,0,0,0
174702,2017,5,0,0,0,0,0
174729,2017,5,0,0,0,0,0
174743,2017,5,0,0,0,0,0
174803,2017,5,0,0,0,0,0
174896,2017,5,0,0,0,0,0
174925,2017,5,0,0,0,0,0
175191,2017,5,0,0,0,0,0
175285,2017,5,0,0,0,0,0
175387,2017,5,0,0,0,0,0
175804,2017,5,0,0,0,0,0
175832,2017,5,0,0,0,0,0
175954,2017,5,0,0,0,0,0
176115,2017,5,0,0,0,0,0
252563,2018,9,0,0,0,0,0
176278,2017,5,0,0,0,0,0
176284,2017,5,0,0,0,0,0
176359,2017,5,0,0,0,0,0
176480,2017,5,0,0,0,0,0
176611,2017,5,0,0,0,0,0
176848,2017,5,0,0,0,0,0
176885,2017,5,0,0,0,0,0
177029,2017,5,0,0,0,0,0
177199,2017,5,0,0,0,0,0
177345,2017,5,0,0,0,0,0
177483,2017,5,0,0,0,0,0
177677,2017,5,0,0,0,0,0
177700,2017,5,0,0,0,0,0
177814,2017,5,0,0,0,0,0
177962,2017,5,0,0,0,0,0
177993,2017,5,0,0,0,0,0
178036,2017,5,0,0,0,0,0
178077,2017,5,0,0,0,0,0
178081,2017,5,0,0,0,0,0
252563,2018,10,0,0,0,0,0
178331,2017,5,0,0,0,0,0
178459,2017,5,0,0,0,0,0
252563,2018,11,0,0,0,0,0
178540,2017,5,0,0,0,0,0
178565,2017,5,0,0,0,0,0
178643,2017,5,0,0,0,0,0
178720,2017,5,0,0,0,0,0
178864,2017,5,0,0,0,0,0
179153,2017,5,0,0,0,0,0
179489,2017,5,0,0,0,0,0
179590,2017,5,0,0,0,0,0
179707,2017,5,0,0,0,0,0
179719,2017,5,0,0,0,0,0
252563,2018,12,0,0,0,0,0
179870,2017,5,0,0,0,0,0
179956,2017,5,0,0,0,0,0
180009,2017,5,0,0,0,0,0
180024,2017,5,0,0,0,0,0
180137,2017,5,0,0,0,0,0
180140,2017,5,0,0,0,0,0
180216,2017,5,0,0,0,0,0
180219,2017,5,0,0,0,0,0
180231,2017,5,0,0,0,0,0
180321,2017,5,0,0,0,0,0
180380,2017,5,0,0,0,0,0
180484,2017,5,0,0,0,0,0
180922,2017,5,0,0,0,0,0
180925,2017,5,0,0,0,0,0
181033,2017,5,0,0,0,0,0
181434,2017,5,0,0,0,0,0
181498,2017,5,0,0,0,0,0
181607,2017,5,0,0,0,0,0
181770,2017,5,0,0,0,0,0
181825,2017,5,0,0,0,0,0
181830,2017,5,0,0,0,0,0
182130,2017,5,0,0,0,0,0
182148,2017,5,0,0,0,0,0
182159,2017,5,0,0,0,0,0
182205,2017,5,0,0,0,0,0
182272,2017,5,0,0,0,0,0
182459,2017,5,0,0,0,0,0
182519,2017,5,0,0,0,0,0
182531,2017,5,0,0,0,0,0
182785,2017,5,0,0,0,0,0
183023,2017,5,0,0,0,0,0
183096,2017,5,0,0,0,0,0
183129,2017,5,0,0,0,0,0
183224,2017,5,0,0,0,0,0
183235,2017,5,0,0,0,0,0
183305,2017,5,0,0,0,0,0
183339,2017,5,0,0,0,0,0
183374,2017,5,0,0,0,0,0
253282,2017,2,0,0,0,0,0
183456,2017,5,0,0,0,0,0
183626,2017,5,0,0,0,0,0
183716,2017,5,0,0,0,0,0
183748,2017,5,0,0,0,0,0
183755,2017,5,0,0,0,0,0
183885,2017,5,0,0,0,0,0
184035,2017,5,0,0,0,0,0
184090,2017,5,0,0,0,0,0
184151,2017,5,0,0,0,0,0
184207,2017,5,0,0,0,0,0
184466,2017,5,0,0,0,0,0
184478,2017,5,0,0,0,0,0
184490,2017,5,0,0,0,0,0
184924,2017,5,0,0,0,0,0
184959,2017,5,0,0,0,0,0
185101,2017,5,0,0,0,0,0
185285,2017,5,0,0,0,0,0
185288,2017,5,0,0,0,0,0
185496,2017,5,0,0,0,0,0
185509,2017,5,0,0,0,0,0
185561,2017,5,0,0,0,0,0
185573,2017,5,0,0,0,0,0
185774,2017,5,0,0,0,0,0
185815,2017,5,0,0,0,0,0
186015,2017,5,0,0,0,0,0
186020,2017,5,0,0,0,0,0
186146,2017,5,0,0,0,0,0
186199,2017,5,0,0,0,0,0
186246,2017,5,0,0,0,0,0
186469,2017,5,0,0,0,0,0
186668,2017,5,0,0,0,0,0
186729,2017,5,0,0,0,0,0
186754,2017,5,0,0,0,0,0
186810,2017,5,0,0,0,0,0
253282,2017,8,0,0,0,0,0
186942,2017,5,0,0,0,0,0
187025,2017,5,0,0,0,0,0
187077,2017,5,0,0,0,0,0
187291,2017,5,0,0,0,0,0
187390,2017,5,0,0,0,0,0
187435,2017,5,0,0,0,0,0
187459,2017,5,0,0,0,0,0
187618,2017,5,0,0,0,0,0
187710,2017,5,0,0,0,0,0
187835,2017,5,0,0,0,0,0
187876,2017,5,0,0,0,0,0
187902,2017,5,0,0,0,0,0
187958,2017,5,0,0,0,0,0
188033,2017,5,0,0,0,0,0
188136,2017,5,0,0,0,0,0
188147,2017,5,0,0,0,0,0
188218,2017,5,0,0,0,0,0
188542,2017,5,0,0,0,0,0
188655,2017,5,0,0,0,0,0
188668,2017,5,0,0,0,0,0
253282,2017,12,0,0,0,0,0
189329,2017,5,0,0,0,0,0
189613,2017,5,0,0,0,0,0
189666,2017,5,0,0,0,0,0
189707,2017,5,0,0,0,0,0
189817,2017,5,0,0,0,0,0
253282,2018,2,0,0,0,0,0
253282,2018,3,0,0,0,0,0
190236,2017,5,0,0,0,0,0
190256,2017,5,0,0,0,0,0
253282,2018,4,0,0,0,0,0
190561,2017,5,0,0,0,0,0
253282,2018,5,0,0,0,0,0
190716,2017,5,0,0,0,0,0
190827,2017,5,0,0,0,0,0
253282,2018,6,0,0,0,0,0
253282,2018,7,0,0,0,0,0
191189,2017,5,0,0,0,0,0
191508,2017,5,0,0,0,0,0
191558,2017,5,0,0,0,0,0
253282,2018,8,0,0,0,0,0
191656,2017,5,0,0,0,0,0
191780,2017,5,0,0,0,0,0
191814,2017,5,0,0,0,0,0
192013,2017,5,0,0,0,0,0
192096,2017,5,0,0,0,0,0
192115,2017,5,0,0,0,0,0
192141,2017,5,0,0,0,0,0
192177,2017,5,0,0,0,0,0
192250,2017,5,0,0,0,0,0
192355,2017,5,0,0,0,0,0
192554,2017,5,0,0,0,0,0
192556,2017,5,0,0,0,0,0
192600,2017,5,0,0,0,0,0
192772,2017,5,0,0,0,0,0
192994,2017,5,0,0,0,0,0
193037,2017,5,0,0,0,0,0
193147,2017,5,0,0,0,0,0
193665,2017,5,0,0,0,0,0
193722,2017,5,0,0,0,0,0
193775,2017,5,0,0,0,0,0
193946,2017,5,0,0,0,0,0
193953,2017,5,0,0,0,0,0
194200,2017,5,0,0,0,0,0
194394,2017,5,0,0,0,0,0
194480,2017,5,0,0,0,0,0
194571,2017,5,0,0,0,0,0
194640,2017,5,0,0,0,0,0
194657,2017,5,0,0,0,0,0
194709,2017,5,0,0,0,0,0
194737,2017,5,0,0,0,0,0
194758,2017,5,0,0,0,0,0
194762,2017,5,0,0,0,0,0
194786,2017,5,0,0,0,0,0
194813,2017,5,0,0,0,0,0
194855,2017,5,0,0,0,0,0
195069,2017,5,0,0,0,0,0
195131,2017,5,0,0,0,0,0
195137,2017,5,0,0,0,0,0
195419,2017,5,0,0,0,0,0
195684,2017,5,0,0,0,0,0
195848,2017,5,0,0,0,0,0
195977,2017,5,0,0,0,0,0
253282,2018,9,0,0,0,0,0
196202,2017,5,0,0,0,0,0
196367,2017,5,0,0,0,0,0
196467,2017,5,0,0,0,0,0
196514,2017,5,0,0,0,0,0
196582,2017,5,0,0,0,0,0
196757,2017,5,0,0,0,0,0
196777,2017,5,0,0,0,0,0
253282,2018,10,0,0,0,0,0
196892,2017,5,0,0,0,0,0
196905,2017,5,0,0,0,0,0
196992,2017,5,0,0,0,0,0
197062,2017,5,0,0,0,0,0
197063,2017,5,0,0,0,0,0
197086,2017,5,0,0,0,0,0
197239,2017,5,0,0,0,0,0
197491,2017,5,0,0,0,0,0
197529,2017,5,0,0,0,0,0
197642,2017,5,0,0,0,0,0
197855,2017,5,0,0,0,0,0
197973,2017,5,0,0,0,0,0
198147,2017,5,0,0,0,0,0
198354,2017,5,0,0,0,0,0
198407,2017,5,0,0,0,0,0
198456,2017,5,0,0,0,0,0
198499,2017,5,0,0,0,0,0
198499,2017,5,0,0,0,0,0
198570,2017,5,0,0,0,0,0
198625,2017,5,0,0,0,0,0
198785,2017,5,0,0,0,0,0
198813,2017,5,0,0,0,0,0
198836,2017,5,0,0,0,0,0
253282,2018,11,0,0,0,0,0
199358,2017,5,0,0,0,0,0
199405,2017,5,0,0,0,0,0
199478,2017,5,0,0,0,0,0
199493,2017,5,0,0,0,0,0
199494,2017,5,0,0,0,0,0
199513,2017,5,0,0,0,0,0
199792,2017,5,0,0,0,0,0
199810,2017,5,0,0,0,0,0
200012,2017,5,0,0,0,0,0
200077,2017,5,0,0,0,0,0
200168,2017,5,0,0,0,0,0
200321,2017,5,0,0,0,0,0
200326,2017,5,0,0,0,0,0
200663,2017,5,0,0,0,0,0
200764,2017,5,0,0,0,0,0
200802,2017,5,0,0,0,0,0
200877,2017,5,0,0,0,0,0
200991,2017,5,0,0,0,0,0
201055,2017,5,0,0,0,0,0
201256,2017,5,0,0,0,0,0
201276,2017,5,0,0,0,0,0
201343,2017,5,0,0,0,0,0
201365,2017,5,0,0,0,0,0
253282,2018,12,0,0,0,0,0
253283,2017,1,0,0,0,0,0
201550,2017,5,0,0,0,0,0
201561,2017,5,0,0,0,0,0
201574,2017,5,0,0,0,0,0
201709,2017,5,0,0,0,0,0
253283,2017,2,0,0,0,0,0
253283,2017,3,0,0,0,0,0
202035,2017,5,0,0,0,0,0
202108,2017,5,0,0,0,0,0
202182,2017,5,0,0,0,0,0
202218,2017,5,0,0,0,0,0
202227,2017,5,0,0,0,0,0
202271,2017,5,0,0,0,0,0
202358,2017,5,0,0,0,0,0
202761,2017,5,0,0,0,0,0
202831,2017,5,0,0,0,0,0
202859,2017,5,0,0,0,0,0
203084,2017,5,0,0,0,0,0
253283,2017,4,0,0,0,0,0
253283,2017,5,0,0,0,0,0
203184,2017,5,0,0,0,0,0
203245,2017,5,0,0,0,0,0
203258,2017,5,0,0,0,0,0
203293,2017,5,0,0,0,0,0
203517,2017,5,0,0,0,0,0
203550,2017,5,0,0,0,0,0
203607,2017,5,0,0,0,0,0
203698,2017,5,0,0,0,0,0
203773,2017,5,0,0,0,0,0
203809,2017,5,0,0,0,0,0
253283,2017,6,0,0,0,0,0
203950,2017,5,0,0,0,0,0
203973,2017,5,0,0,0,0,0
204000,2017,5,0,0,0,0,0
204042,2017,5,0,0,0,0,0
253283,2017,8,0,0,0,0,0
204220,2017,5,0,0,0,0,0
204311,2017,5,0,0,0,0,0
204375,2017,5,0,0,0,0,0
204424,2017,5,0,0,0,0,0
204507,2017,5,0,0,0,0,0
204535,2017,5,0,0,0,0,0
204763,2017,5,0,0,0,0,0
204840,2017,5,0,0,0,0,0
204848,2017,5,0,0,0,0,0
253283,2017,11,0,0,0,0,0
205195,2017,5,0,0,0,0,0
205197,2017,5,0,0,0,0,0
205367,2017,5,0,0,0,0,0
205371,2017,5,0,0,0,0,0
205465,2017,5,0,0,0,0,0
205658,2017,5,0,0,0,0,0
205698,2017,5,0,0,0,0,0
205785,2017,5,0,0,0,0,0
205826,2017,5,0,0,0,0,0
253283,2018,2,0,0,0,0,0
206108,2017,5,0,0,0,0,0
206207,2017,5,0,0,0,0,0
206332,2017,5,0,0,0,0,0
206366,2017,5,0,0,0,0,0
210298,2017,11,0,0,0,409,74
206576,2017,5,0,0,0,0,0
297607,2018,11,0,0,0,409,74
206925,2017,5,0,0,0,0,0
206947,2017,5,0,0,0,0,0
207047,2017,5,0,0,0,0,0
207195,2017,5,0,0,0,0,0
207372,2017,5,0,0,0,0,0
738279,2017,2,0,0,0,382,69
207484,2017,5,0,0,0,0,0
207543,2017,5,0,0,0,0,0
207821,2017,5,0,0,0,0,0
253283,2018,3,0,0,0,0,0
208241,2017,5,0,0,0,0,0
208241,2017,5,0,0,0,0,0
208256,2017,5,0,0,0,0,0
208375,2017,5,0,0,0,0,0
208485,2017,5,0,0,0,0,0
208553,2017,5,0,0,0,0,0
208585,2017,5,0,0,0,0,0
208586,2017,5,0,0,0,0,0
208630,2017,5,0,0,0,0,0
208649,2017,5,0,0,0,0,0
208668,2017,5,0,0,0,0,0
208787,2017,5,0,0,0,0,0
823761,2018,2,0,0,0,382,69
208967,2017,5,0,0,0,0,0
209021,2017,5,0,0,0,0,0
209022,2017,5,0,0,0,0,0
209058,2017,5,0,0,0,0,0
209134,2017,5,0,0,0,0,0
209172,2017,5,0,0,0,0,0
209249,2017,5,0,0,0,0,0
209405,2017,5,0,0,0,0,0
209787,2017,5,0,0,0,0,0
209831,2017,5,0,0,0,0,0
209846,2017,5,0,0,0,0,0
209850,2017,5,0,0,0,0,0
209994,2017,5,0,0,0,0,0
210100,2017,5,0,0,0,0,0
253283,2018,4,0,0,0,0,0
210205,2017,5,0,0,0,0,0
858106,2017,9,0,0,0,452,81
210247,2017,5,0,0,0,0,0
210291,2017,5,0,0,0,0,0
210416,2017,5,0,0,0,0,0
253283,2018,5,0,0,0,0,0
210485,2017,5,0,0,0,0,0
210498,2017,5,0,0,0,0,0
210725,2017,5,0,0,0,0,0
210746,2017,5,0,0,0,0,0
210761,2017,5,0,0,0,0,0
210815,2017,5,0,0,0,0,0
210870,2017,5,0,0,0,0,0
211030,2017,5,0,0,0,0,0
211058,2017,5,0,0,0,0,0
211217,2017,5,0,0,0,0,0
211475,2017,5,0,0,0,0,0
211524,2017,5,0,0,0,0,0
211575,2017,5,0,0,0,0,0
211589,2017,5,0,0,0,0,0
211625,2017,5,0,0,0,0,0
253283,2018,6,0,0,0,0,0
873886,2018,4,0,0,0,425,77
211802,2017,5,0,0,0,0,0
211891,2017,5,0,0,0,0,0
211966,2017,5,0,0,0,0,0
211984,2017,5,0,0,0,0,0
774275,2018,8,0,0,0,543,98
212304,2017,5,0,0,0,0,0
212477,2017,5,0,0,0,0,0
212484,2017,5,0,0,0,0,0
212493,2017,5,0,0,0,0,0
212544,2017,5,0,0,0,0,0
212553,2017,5,0,0,0,0,0
212579,2017,5,0,0,0,0,0
212604,2017,5,0,0,0,0,0
212695,2017,5,0,0,0,0,0
212707,2017,5,0,0,0,0,0
212762,2017,5,0,0,0,0,0
212848,2017,5,0,0,0,0,0
212849,2017,5,0,0,0,0,0
212977,2017,5,0,0,0,0,0
213086,2017,5,0,0,0,0,0
213112,2017,5,0,0,0,0,0
213177,2017,5,0,0,0,0,0
213246,2017,5,0,0,0,0,0
213480,2017,5,0,0,0,0,0
213545,2017,5,0,0,0,0,0
213723,2017,5,0,0,0,0,0
213841,2017,5,0,0,0,0,0
253283,2018,7,0,0,0,0,0
214322,2017,5,0,0,0,0,0
214504,2017,5,0,0,0,0,0
214605,2017,5,0,0,0,0,0
214661,2017,5,0,0,0,0,0
214878,2017,5,0,0,0,0,0
214995,2017,5,0,0,0,0,0
215051,2017,5,0,0,0,0,0
215089,2017,5,0,0,0,0,0
215260,2017,5,0,0,0,0,0
215294,2017,5,0,0,0,0,0
215314,2017,5,0,0,0,0,0
215508,2017,5,0,0,0,0,0
215567,2017,5,0,0,0,0,0
215626,2017,5,0,0,0,0,0
215639,2017,5,0,0,0,0,0
215651,2017,5,0,0,0,0,0
215719,2017,5,0,0,0,0,0
215751,2017,5,0,0,0,0,0
215955,2017,5,0,0,0,0,0
216072,2017,5,0,0,0,0,0
216269,2017,5,0,0,0,0,0
216359,2017,5,0,0,0,0,0
216445,2017,5,0,0,0,0,0
216500,2017,5,0,0,0,0,0
216517,2017,5,0,0,0,0,0
253283,2018,8,0,0,0,0,0
216658,2017,5,0,0,0,0,0
216666,2017,5,0,0,0,0,0
216719,2017,5,0,0,0,0,0
216762,2017,5,0,0,0,0,0
216937,2017,5,0,0,0,0,0
216946,2017,5,0,0,0,0,0
217051,2017,5,0,0,0,0,0
217124,2017,5,0,0,0,0,0
217235,2017,5,0,0,0,0,0
217284,2017,5,0,0,0,0,0
253283,2018,9,0,0,0,0,0
217497,2017,5,0,0,0,0,0
217616,2017,5,0,0,0,0,0
217754,2017,5,0,0,0,0,0
253283,2018,10,0,0,0,0,0
217772,2017,5,0,0,0,0,0
217802,2017,5,0,0,0,0,0
217862,2017,5,0,0,0,0,0
253283,2018,11,0,0,0,0,0
253283,2018,12,0,0,0,0,0
218311,2017,5,0,0,0,0,0
218362,2017,5,0,0,0,0,0
218373,2017,5,0,0,0,0,0
218425,2017,5,0,0,0,0,0
218538,2017,5,0,0,0,0,0
218601,2017,5,0,0,0,0,0
218757,2017,5,0,0,0,0,0
219139,2017,5,0,0,0,0,0
219160,2017,5,0,0,0,0,0
200960,2017,5,0,0,0,484,87
219555,2017,5,0,0,0,0,0
219646,2017,5,0,0,0,0,0
219714,2017,5,0,0,0,0,0
219806,2017,5,0,0,0,0,0
220139,2017,5,0,0,0,0,0
220244,2017,5,0,0,0,0,0
220315,2017,5,0,0,0,0,0
220538,2017,5,0,0,0,0,0
220601,2017,5,0,0,0,0,0
221014,2017,5,0,0,0,0,0
221328,2017,5,0,0,0,0,0
221361,2017,5,0,0,0,0,0
221446,2017,5,0,0,0,0,0
221469,2017,5,0,0,0,0,0
221595,2017,5,0,0,0,0,0
221627,2017,5,0,0,0,0,0
221862,2017,5,0,0,0,0,0
221993,2017,5,0,0,0,0,0
222065,2017,5,0,0,0,0,0
222425,2017,5,0,0,0,0,0
222453,2017,5,0,0,0,0,0
222743,2017,5,0,0,0,0,0
222960,2017,5,0,0,0,0,0
223018,2017,5,0,0,0,0,0
223081,2017,5,0,0,0,0,0
223238,2017,5,0,0,0,0,0
223313,2017,5,0,0,0,0,0
223380,2017,5,0,0,0,0,0
223587,2017,5,0,0,0,0,0
223632,2017,5,0,0,0,0,0
223638,2017,5,0,0,0,0,0
223643,2017,5,0,0,0,0,0
223684,2017,5,0,0,0,0,0
223946,2017,5,0,0,0,0,0
223958,2017,5,0,0,0,0,0
224132,2017,5,0,0,0,0,0
224178,2017,5,0,0,0,0,0
224298,2017,5,0,0,0,0,0
224530,2017,5,0,0,0,0,0
224607,2017,5,0,0,0,0,0
224666,2017,5,0,0,0,0,0
224676,2017,5,0,0,0,0,0
224676,2017,5,0,0,0,0,0
224691,2017,5,0,0,0,0,0
224842,2017,5,0,0,0,0,0
224854,2017,5,0,0,0,0,0
224952,2017,5,0,0,0,0,0
225067,2017,5,0,0,0,0,0
225088,2017,5,0,0,0,0,0
225205,2017,5,0,0,0,0,0
225327,2017,5,0,0,0,0,0
225482,2017,5,0,0,0,0,0
225529,2017,5,0,0,0,0,0
225656,2017,5,0,0,0,0,0
225743,2017,5,0,0,0,0,0
225746,2017,5,0,0,0,0,0
225748,2017,5,0,0,0,0,0
225891,2017,5,0,0,0,0,0
225920,2017,5,0,0,0,0,0
225972,2017,5,0,0,0,0,0
226176,2017,5,0,0,0,0,0
226511,2017,5,0,0,0,0,0
226643,2017,5,0,0,0,0,0
226710,2017,5,0,0,0,0,0
226804,2017,5,0,0,0,0,0
226847,2017,5,0,0,0,0,0
226866,2017,5,0,0,0,0,0
227015,2017,5,0,0,0,0,0
227274,2017,5,0,0,0,0,0
227398,2017,5,0,0,0,0,0
227433,2017,5,0,0,0,0,0
227804,2017,5,0,0,0,0,0
228030,2017,5,0,0,0,0,0
228151,2017,5,0,0,0,0,0
228469,2017,5,0,0,0,0,0
228557,2017,5,0,0,0,0,0
228673,2017,5,0,0,0,0,0
228820,2017,5,0,0,0,0,0
228896,2017,5,0,0,0,0,0
228984,2017,5,0,0,0,0,0
228995,2017,5,0,0,0,0,0
229075,2017,5,0,0,0,0,0
229094,2017,5,0,0,0,0,0
229204,2017,5,0,0,0,0,0
229210,2017,5,0,0,0,0,0
229265,2017,5,0,0,0,0,0
229308,2017,5,0,0,0,0,0
229391,2017,5,0,0,0,0,0
229621,2017,5,0,0,0,0,0
229636,2017,5,0,0,0,0,0
229677,2017,5,0,0,0,0,0
229842,2017,5,0,0,0,0,0
229861,2017,5,0,0,0,0,0
230101,2017,5,0,0,0,0,0
230124,2017,5,0,0,0,0,0
230240,2017,5,0,0,0,0,0
230337,2017,5,0,0,0,0,0
230693,2017,5,0,0,0,0,0
230763,2017,5,0,0,0,0,0
230840,2017,5,0,0,0,0,0
231319,2017,5,0,0,0,0,0
231462,2017,5,0,0,0,0,0
231508,2017,5,0,0,0,0,0
231592,2017,5,0,0,0,0,0
231614,2017,5,0,0,0,0,0
232022,2017,5,0,0,0,0,0
232137,2017,5,0,0,0,0,0
232203,2017,5,0,0,0,0,0
232290,2017,5,0,0,0,0,0
232317,2017,5,0,0,0,0,0
232426,2017,5,0,0,0,0,0
232533,2017,5,0,0,0,0,0
232579,2017,5,0,0,0,0,0
232884,2017,5,0,0,0,0,0
233017,2017,5,0,0,0,0,0
233051,2017,5,0,0,0,0,0
233646,2017,5,0,0,0,0,0
233738,2017,5,0,0,0,0,0
233774,2017,5,0,0,0,0,0
233819,2017,5,0,0,0,0,0
233831,2017,5,0,0,0,0,0
233877,2017,5,0,0,0,0,0
233958,2017,5,0,0,0,0,0
233991,2017,5,0,0,0,0,0
234047,2017,5,0,0,0,0,0
234256,2017,5,0,0,0,0,0
234454,2017,5,0,0,0,0,0
234515,2017,5,0,0,0,0,0
234807,2017,5,0,0,0,0,0
234895,2017,5,0,0,0,0,0
234922,2017,5,0,0,0,0,0
235030,2017,5,0,0,0,0,0
235063,2017,5,0,0,0,0,0
235102,2017,5,0,0,0,0,0
235220,2017,5,0,0,0,0,0
235391,2017,5,0,0,0,0,0
235459,2017,5,0,0,0,0,0
235506,2017,5,0,0,0,0,0
235585,2017,5,0,0,0,0,0
235629,2017,5,0,0,0,0,0
235683,2017,5,0,0,0,0,0
235716,2017,5,0,0,0,0,0
235857,2017,5,0,0,0,0,0
235872,2017,5,0,0,0,0,0
236001,2017,5,0,0,0,0,0
236037,2017,5,0,0,0,0,0
236093,2017,5,0,0,0,0,0
236165,2017,5,0,0,0,0,0
236300,2017,5,0,0,0,0,0
236794,2017,5,0,0,0,0,0
237105,2017,5,0,0,0,0,0
237106,2017,5,0,0,0,0,0
237303,2017,5,0,0,0,0,0
237319,2017,5,0,0,0,0,0
237492,2017,5,0,0,0,0,0
237651,2017,5,0,0,0,0,0
237751,2017,5,0,0,0,0,0
237888,2017,5,0,0,0,0,0
237984,2017,5,0,0,0,0,0
238063,2017,5,0,0,0,0,0
238070,2017,5,0,0,0,0,0
238119,2017,5,0,0,0,0,0
238156,2017,5,0,0,0,0,0
238367,2017,5,0,0,0,0,0
238434,2017,5,0,0,0,0,0
238640,2017,5,0,0,0,0,0
238649,2017,5,0,0,0,0,0
238796,2017,5,0,0,0,0,0
239182,2017,5,0,0,0,0,0
239221,2017,5,0,0,0,0,0
239276,2017,5,0,0,0,0,0
239490,2017,5,0,0,0,0,0
239605,2017,5,0,0,0,0,0
239956,2017,5,0,0,0,0,0
240044,2017,5,0,0,0,0,0
240132,2017,5,0,0,0,0,0
240143,2017,5,0,0,0,0,0
240299,2017,5,0,0,0,0,0
240362,2017,5,0,0,0,0,0
240500,2017,5,0,0,0,0,0
240760,2017,5,0,0,0,0,0
240761,2017,5,0,0,0,0,0
240774,2017,5,0,0,0,0,0
240829,2017,5,0,0,0,0,0
240861,2017,5,0,0,0,0,0
240886,2017,5,0,0,0,0,0
240942,2017,5,0,0,0,0,0
241038,2017,5,0,0,0,0,0
241069,2017,5,0,0,0,0,0
241165,2017,5,0,0,0,0,0
241374,2017,5,0,0,0,0,0
241391,2017,5,0,0,0,0,0
241421,2017,5,0,0,0,0,0
241455,2017,5,0,0,0,0,0
241468,2017,5,0,0,0,0,0
